operation_date,shop_id,isf,net_revenue,net_torque,discount_perc
2024-04-09,highway-adidas-shopping,44.433936447738944,2855.0,50.982142857142854,1.1204481792717087
2024-04-10,highway-adidas-shopping,44.572536481462606,3233.0,50.515625,1.7934446505875077
2024-04-11,highway-adidas-shopping,48.85274036780054,3297.5,54.057377049180324,0.24253448537213887
2024-04-12,highway-adidas-shopping,47.78295571932058,4061.01,51.405189873417726,1.8094490166198507
2024-04-13,highway-adidas-shopping,47.89421354078379,3544.05,52.504444444444445,0.8885629257697352
2024-04-14,highway-adidas-shopping,49.308351986548274,4414.0,49.87570621468927,0.5889014722536806
2024-04-15,highway-adidas-shopping,37.56154013560414,3005.01,38.77432258064516,0.5988004031922715
2024-04-16,highway-adidas-shopping,43.65800777432182,2785.5,49.30088495575221,0.6459716490220707
2024-04-17,highway-adidas-shopping,43.415693798298946,3313.5,48.372262773722625,1.8102277869965304
2024-04-18,highway-adidas-shopping,43.75097149838611,2656.5,51.58252427184466,1.5051740357478833
2024-04-19,highway-adidas-shopping,46.9158647512644,4042.050000000001,49.29329268292683,1.3108915299093502
2024-04-20,highway-adidas-shopping,47.20721007995311,3466.600000000001,52.92519083969466,1.5140154573768598
2024-04-21,highway-adidas-shopping,48.47438371457568,4046.5,50.58125,0.6917850525015441
2024-04-22,highway-adidas-shopping,42.48414637559485,2374.0,49.458333333333336,0.6105263157894737
2024-04-23,highway-adidas-shopping,47.10041597491196,3649.07,51.03594405594406,1.0410759245713097
2024-04-24,highway-adidas-shopping,41.761165574414846,1979.1100000000001,50.10405063291139,0.5050224482478246
2024-04-25,highway-adidas-shopping,44.195368322274845,2597.0,50.42718446601942,0.28868360277136257
2024-04-26,highway-adidas-shopping,48.46251876791647,4129.0,50.04848484848485,0.6295399515738499
2024-04-27,highway-adidas-shopping,46.906314435476425,3115.08,52.354285714285716,0.4653282329080127
2024-04-28,highway-adidas-shopping,49.018939985189576,3894.5,51.58278145695364,0.3593890386343217
2024-04-29,highway-adidas-shopping,44.08105761237763,2094.0,53.0126582278481,0.4534606205250597
2024-04-30,highway-adidas-shopping,44.46323180140599,6573.02,31.907864077669906,0.6388784944371937
2024-05-01,highway-adidas-shopping,44.220191515780286,3541.0,45.98701298701299,0.3811405985319029
2024-05-02,highway-adidas-shopping,45.59747274948663,3665.870000000008,58.1884126984127,6.490549160455633
2024-05-03,highway-adidas-shopping,49.45733175513535,4585.0,51.51685393258427,1.875272568687309
2024-05-04,highway-adidas-shopping,44.72474610361693,3347.0,49.58518518518518,1.448626045400239
2024-05-05,highway-adidas-shopping,46.1623295599309,3771.0,48.65806451612903,0.8483563096500532
2024-05-06,highway-adidas-shopping,42.645511545859414,2691.0,50.299065420560744,1.8387815750371472
2024-05-07,highway-adidas-shopping,48.43906856597214,4374.04,49.14651685393258,0.8228496196606202
2024-05-08,highway-adidas-shopping,47.9189927595631,4040.51,50.19267080745342,0.9402426320855324
2024-05-09,highway-adidas-shopping,49.23520318390517,3877.3800000000083,64.623,7.567592654665075
2024-05-10,highway-adidas-shopping,49.6067715599948,4192.0,53.40127388535032,1.7171476269973767
2024-05-11,highway-adidas-shopping,48.63218747290489,3687.0,53.824817518248175,1.396420824295011
2024-05-12,highway-adidas-shopping,45.22978848251718,3001.01,51.741551724137935,1.265818568225955
2024-05-13,highway-adidas-shopping,41.04155150834838,2369.0,47.38,0.6751054852320675
2024-05-14,highway-adidas-shopping,44.953139857480934,2996.01,52.10452173913044,1.7016960237036245
2024-05-15,highway-adidas-shopping,40.62261347385804,3926.06,39.2606,0.7766624395858479
2024-05-16,highway-adidas-shopping,48.40452912535018,4102.370000000006,57.779859154929575,5.020263831923509
2024-05-17,highway-adidas-shopping,47.40007258652095,3860.5,49.81290322580645,0.6733134792179205
2024-05-18,highway-adidas-shopping,46.39401794641642,4009.5,49.5,1.7952873706520385
2024-05-19,highway-adidas-shopping,52.35331754387567,4866.5,52.61081081081081,0.7498715973292244
2024-05-20,highway-adidas-shopping,42.89718545427408,2914.51,49.820683760683764,1.9722106938408714
2024-05-21,highway-adidas-shopping,44.762342029306794,3134.52,48.59720930232558,0.25514109302444254
2024-05-22,highway-adidas-shopping,41.827266342849676,2993.52,47.142047244094485,1.6029280151743854
2024-05-23,highway-adidas-shopping,43.5143882711018,2950.330000000004,57.84960784313726,6.1158867358106255
2024-05-24,highway-adidas-shopping,45.310623404360435,3090.5,52.38135593220339,1.811418405304868
2024-05-25,highway-adidas-shopping,47.06654964242549,3279.0,52.04761904761905,0.6097560975609756
2024-05-26,highway-adidas-shopping,46.37607829719694,3262.0,50.96875,0.5516395954642966
2024-05-27,highway-adidas-shopping,40.81022772574708,2791.5,46.525,1.5756490599820947
2024-05-28,highway-adidas-shopping,46.28008843575401,3056.5,52.69827586206897,1.0466067048242027
2024-05-29,highway-adidas-shopping,46.14826550561716,4079.55,47.436627906976746,1.0292730146671405
2024-05-30,highway-adidas-shopping,38.61535170089082,5013.060000000001,31.42984326018809,1.116859391391407
2024-05-31,highway-adidas-shopping,45.99369438101891,3614.5,50.201388888888886,1.438251970681787
2024-06-01,highway-adidas-shopping,44.60730659290203,3354.5,48.97080291970803,1.221874534346595
2024-06-02,highway-adidas-shopping,41.591185980009854,2658.5,48.77981651376147,1.804850535815003
2024-06-03,highway-adidas-shopping,43.3482039165138,3102.0,50.03225806451613,2.2236545278762487
2024-06-04,highway-adidas-shopping,39.78354524017883,2127.5,48.9080459770115,1.9732205778717407
2024-06-05,highway-adidas-shopping,39.38118687014687,3364.58,40.78278787878788,1.158789866828303
2024-06-06,highway-adidas-shopping,51.90296662758451,4606.02,54.50911242603551,1.4977143576541885
2024-06-07,highway-adidas-shopping,46.76010169788595,4134.5,50.11515151515152,2.176278563656148
2024-06-08,highway-adidas-shopping,49.467726037312865,4553.0,53.251461988304094,2.766798418972332
2024-06-09,highway-adidas-shopping,45.01724532495038,2524.0,52.583333333333336,0.594059405940594
2024-06-10,highway-adidas-shopping,43.01973881240712,2561.0,49.728155339805824,0.819672131147541
2024-06-11,highway-adidas-shopping,45.82949838129616,2872.01,54.1888679245283,1.7751417502897655
2024-06-12,highway-adidas-shopping,39.158594246095234,3980.5,36.35159817351598,0.552555569508979
2024-06-13,highway-adidas-shopping,39.94844384854088,2185.0,50.229885057471265,2.7447392497712717
2024-06-14,highway-adidas-shopping,45.348041779689005,3029.5,52.68695652173913,1.7818841775284606
2024-06-15,highway-adidas-shopping,40.77879154098783,3550.56,40.57782857142857,0.3378796923042269
2024-06-16,highway-adidas-shopping,47.313345513765086,3230.0,53.388429752066116,1.021355617455896
2024-06-17,highway-adidas-shopping,45.30567833421447,3224.0,50.77165354330709,1.2713178294573644
2024-06-18,highway-adidas-shopping,47.40343967968224,3907.02,50.74051948051948,1.3305970798511777
2024-06-19,highway-adidas-shopping,38.70340233720387,3880.0,36.26168224299065,0.6183973202782788
2024-06-20,highway-adidas-shopping,47.3972439916521,3582.5,52.68382352941177,1.5348123343100322
2024-06-21,highway-adidas-shopping,46.04059150977615,4142.01,48.16290697674419,1.7137298727253856
2024-06-22,highway-adidas-shopping,46.63801038750924,3037.0,51.914529914529915,0.2304147465437788
2024-06-23,highway-adidas-shopping,47.826768194860804,3776.0,52.81118881118881,1.7738946253640455
2024-06-24,highway-adidas-shopping,42.6381221117016,2935.0,49.32773109243698,1.9754768392370572
2024-06-25,highway-adidas-shopping,43.775601134169136,3015.02,49.83504132231405,1.4920325462032746
2024-06-26,highway-adidas-shopping,37.38238381153011,3150.5,37.95783132530121,0.6980802792321117
2024-06-27,highway-adidas-shopping,46.90182447628273,3343.51,52.24234375,1.046491115290431
2024-06-28,highway-adidas-shopping,49.21372635017265,4242.02,51.7319512195122,1.2491103035102356
2024-06-29,highway-adidas-shopping,47.59336430122896,3283.51,54.272892561983475,1.4309592602854002
2024-06-30,highway-adidas-shopping,36.74604679281788,4218.0,31.714285714285715,0.6873666745674331
2024-07-01,highway-adidas-shopping,46.64148795987631,3824.0,49.34193548387097,0.9673202614379085
2024-07-02,highway-adidas-shopping,43.54569816501751,2642.5,51.81372549019608,1.777945905050123
2024-07-03,highway-adidas-shopping,39.75543992294883,3449.7000000000035,40.58470588235294,0.9563277016257562
2024-07-04,highway-adidas-shopping,38.81220456551808,2619.6200000000013,42.94459016393442,0.8013370881699746
2024-07-05,highway-adidas-shopping,44.115639582571525,4552.200000000001,42.15,1.1200913643152068
2024-07-06,highway-adidas-shopping,45.26803998466284,3850.3000000000025,46.95487804878049,0.8828187884610386
2024-07-07,highway-adidas-shopping,50.5023166236076,5399.900000000001,46.35107296137339,0.29624692180932805
2024-07-08,highway-adidas-shopping,39.66598164871043,2873.3100000000004,42.88522388059702,0.730610129039665
2024-07-09,highway-adidas-shopping,43.752307083335666,3186.6000000000013,48.65038167938931,1.3176057221734214
2024-07-10,highway-adidas-shopping,40.9210518251176,2787.530000000001,44.96016129032258,0.5737790161841542
2024-07-11,highway-adidas-shopping,39.15504349899466,2932.5000000000014,42.5,1.1249360831770918
2024-07-12,highway-adidas-shopping,42.68168145767225,3274.4000000000005,44.85479452054795,0.3358368443548879
2024-07-13,highway-adidas-shopping,44.07114469368122,3543.200000000002,45.42564102564102,0.19750578409796277
2024-07-14,highway-adidas-shopping,48.362224687954274,3270.6100000000015,54.51016666666667,0.8558477324619984
2024-07-15,highway-adidas-shopping,38.61552957345358,2848.2000000000003,40.115492957746476,0.0
2024-07-16,highway-adidas-shopping,43.91875392490922,3111.4200000000005,49.38761904761905,1.3815616144350695
2024-07-17,highway-adidas-shopping,40.02939000537583,3279.2000000000007,44.92054794520548,2.713249192122431
2024-07-18,highway-adidas-shopping,40.53373469024061,2879.400000000001,46.0704,1.8053048187751695
2024-07-19,highway-adidas-shopping,40.38830191886402,3105.540000000002,43.434125874125876,1.0622750713011897
2024-07-20,highway-adidas-shopping,44.51336357611866,2928.400000000001,51.830088495575225,1.7409708472724785
2024-07-21,highway-adidas-shopping,43.9623499249194,2753.6000000000004,50.06545454545454,0.7260582298700355
2024-07-22,highway-adidas-shopping,38.090840756977755,1860.2200000000003,44.824578313253014,0.37609739848056645
2024-07-23,highway-adidas-shopping,42.737459720310355,2899.5000000000005,48.73109243697479,1.4480262023789
2024-07-24,highway-adidas-shopping,40.61110788899551,2165.1000000000004,49.20681818181818,1.5234753704815103
2024-07-25,highway-adidas-shopping,42.52414206140019,3393.720000000001,45.553288590604026,1.2077579299618226
2024-07-26,highway-adidas-shopping,41.066538269273416,3273.3000000000025,44.83972602739726,1.7408301010903082
2024-07-27,highway-adidas-shopping,39.86292604084245,2291.800000000001,45.836000000000006,0.610607117934403
2024-07-28,highway-adidas-shopping,42.86706468207768,2824.3000000000006,51.35090909090909,2.619190882384171
2024-07-29,highway-adidas-shopping,38.13901159607651,2358.600000000001,45.79805825242718,2.2885234785556867
2024-07-30,highway-adidas-shopping,34.801391661077716,3807.4000000000005,30.82914979757085,0.7352168889822497
2024-07-31,highway-adidas-shopping,39.32326936637012,2724.0800000000004,45.02611570247934,1.834808519382917
2024-08-01,highway-adidas-shopping,45.93071312144481,3984.620000000001,48.00746987951807,1.279600162584491
2024-08-02,highway-adidas-shopping,44.03979965701765,3966.550000000001,44.31899441340782,0.7813386094693197
2024-08-03,highway-adidas-shopping,43.03376285157032,3377.600000000001,45.33691275167785,0.5919611673474219
2024-08-04,highway-adidas-shopping,39.59705938785467,2853.4000000000015,42.272592592592595,0.3853699551569505
2024-08-05,highway-adidas-shopping,41.27677140558127,2420.5900000000006,47.46254901960785,0.6607229134576867
2024-08-06,highway-adidas-shopping,41.793894869539585,3429.8000000000015,43.415189873417724,0.7286930162061324
2024-08-07,highway-adidas-shopping,38.87233896324856,2860.740000000001,43.01864661654135,1.467638569541607
2024-08-08,highway-adidas-shopping,47.899598357109895,4758.340000000002,46.42282926829269,0.8194413511117083
2024-08-09,highway-adidas-shopping,53.30519086888182,5004.400000000001,52.956613756613756,0.49946058257082343
2024-08-10,highway-adidas-shopping,45.257259175658696,3409.5000000000005,48.021126760563384,0.26389092508429846
2024-08-11,highway-adidas-shopping,44.39565489348687,1763.7999999999997,55.11875,0.45330915684496836
2024-08-12,highway-adidas-shopping,46.52173951468323,3793.2000000000007,48.630769230769225,0.5798323757313794
2024-08-13,highway-adidas-shopping,46.473899326373925,3964.1900000000005,47.76132530120482,0.6052673390178023
2024-08-14,highway-adidas-shopping,33.51259294027111,6192.520000000001,46.5603007518797,17.542528319921463
2024-08-15,highway-adidas-shopping,46.06057459258827,4197.1,45.13010752688172,0.11910149829684857
2024-08-16,highway-adidas-shopping,49.666470374840735,4925.300000000002,48.76534653465347,1.0758581491179988
2024-08-17,highway-adidas-shopping,51.86653355541441,4641.600000000001,52.447457627118645,0.4523327445827768
2024-08-18,highway-adidas-shopping,45.54803018075237,3612.940000000001,47.53868421052632,0.30437694040299496
2024-08-19,highway-adidas-shopping,46.741672296154334,3882.210000000001,49.454904458598726,1.107331305801128
2024-08-20,highway-adidas-shopping,50.5723347892238,4383.500000000001,52.81325301204819,1.0719580339833503
2024-08-21,highway-adidas-shopping,47.222226302850494,4470.960000000001,50.23550561797753,2.7840141682841524
2024-08-22,highway-adidas-shopping,44.23487905630737,3060.5000000000005,49.36290322580645,0.9472480810060426
2024-08-23,highway-adidas-shopping,49.631496228973674,4406.500000000002,51.84117647058824,1.4066931366988082
2024-08-24,highway-adidas-shopping,50.04179907378796,4798.350000000002,49.7238341968912,0.9376269703188969
2024-08-25,highway-adidas-shopping,43.803616988280055,3378.8000000000015,46.92777777777778,0.828451387656074
2024-08-26,highway-adidas-shopping,45.73944791514089,3689.0,48.53947368421053,0.921409214092141
2024-08-27,highway-adidas-shopping,46.80160472345661,3382.7200000000003,51.25333333333333,0.6797252727767072
2024-08-28,highway-adidas-shopping,44.19802181429605,2967.52,49.87428571428571,1.010604611051972
2024-08-29,highway-adidas-shopping,48.30522622697197,3753.0000000000005,51.765517241379314,0.6925945657964836
2024-08-30,highway-adidas-shopping,47.113195083140795,6655.9,35.031052631578945,0.33048415929336483
2024-08-31,highway-adidas-shopping,53.941995126296305,4943.8200000000015,54.030819672131145,0.38424047791426164
2024-09-01,highway-adidas-shopping,48.50569253580669,4263.9000000000015,49.293641618497105,0.5392857980257448
2024-09-02,highway-adidas-shopping,49.703787660116106,4892.800000000001,49.17386934673367,1.1851730761371528
2024-09-03,highway-adidas-shopping,52.77137748040403,4730.500000000001,53.75568181818182,0.655183345662052
2024-09-04,highway-adidas-shopping,44.80798638582395,3916.100000000001,45.27283236994219,0.5105818079701818
2024-09-05,highway-adidas-shopping,47.860369340826416,3853.2000000000003,51.376,1.141611748222718
2024-09-06,highway-adidas-shopping,53.0758419379709,5462.300000000002,51.049532710280374,0.8968938187542325
2024-09-07,highway-adidas-shopping,52.063907161744424,5416.899999999998,49.92534562211981,1.015153472747744
2024-09-08,highway-adidas-shopping,38.63549892338707,1184.0,48.326530612244895,0.0
2024-09-09,highway-adidas-shopping,48.14771577407467,3973.2000000000007,49.97735849056603,0.4277590458457047
2024-09-10,highway-adidas-shopping,47.94022473116338,4183.040000000002,48.92444444444445,0.5975086280245884
2024-09-11,highway-adidas-shopping,53.287682548212565,5435.030000000001,51.51687203791469,0.9013931122528756
2024-09-12,highway-adidas-shopping,46.77991110371372,3774.0000000000005,48.38461538461539,0.15894039735099336
2024-09-13,highway-adidas-shopping,49.31793688679279,4757.800000000001,49.303626943005185,1.2187946541144823
2024-09-14,highway-adidas-shopping,52.92494237670999,4791.240000000002,54.44590909090909,1.0850875582191206
2024-09-15,highway-adidas-shopping,44.61411406909341,1205.5,57.404761904761905,0.0
2024-09-16,highway-adidas-shopping,49.54512148448801,3978.8000000000006,53.76756756756757,1.3819789939192921
2024-09-17,highway-adidas-shopping,50.68989274884665,3749.4000000000005,55.961194029850745,0.9865614334470989
2024-09-18,highway-adidas-shopping,40.372305934591864,2752.1000000000004,44.74959349593496,0.835421888053467
2024-09-19,highway-adidas-shopping,45.26972281684811,3716.2000000000016,48.897368421052626,1.6141181534488318
2024-09-20,highway-adidas-shopping,48.93962675689246,4189.700000000001,51.09390243902439,0.9783568377598013
2024-09-21,highway-adidas-shopping,51.3024246169187,3853.370000000001,56.253576642335766,0.9080602017969213
2024-09-22,highway-adidas-shopping,44.62029349631701,3064.0200000000004,49.821463414634145,0.8809077917925493
2024-09-23,highway-adidas-shopping,48.668095786840155,3895.960000000001,52.29476510067114,1.0777631795040234
2024-09-24,highway-adidas-shopping,51.35021535632025,4195.75,54.13870967741936,0.6195270149520462
2024-09-25,highway-adidas-shopping,41.121094462325956,2836.3000000000006,45.3808,0.7753850491664609
2024-09-26,highway-adidas-shopping,46.931429589859974,3205.7000000000007,52.55245901639344,0.8108023825116162
2024-09-27,highway-adidas-shopping,49.22136105821453,4413.26,49.58719101123596,0.49838478023496574
2024-09-28,highway-adidas-shopping,51.17103650579361,4278.240000000001,53.477999999999994,0.6309531599068993
2024-09-29,highway-adidas-shopping,48.573184379331735,3065.6000000000004,54.74285714285714,0.22826583186591012
2024-09-30,highway-adidas-shopping,45.58532374186027,6544.5999999999985,33.562051282051286,0.5194329014910781
2024-10-01,highway-adidas-shopping,49.90518860338129,4459.500000000001,50.67613636363637,0.6501513283264206
2024-10-02,highway-adidas-shopping,50.841169682523116,4554.18,52.04777142857143,0.8781211719405161
2024-10-10,highway-adidas-shopping,50.87956664755355,4726.220000000002,50.278936170212766,0.3173112315483517
2024-10-11,highway-adidas-shopping,49.96341011833147,4294.8600000000015,51.12928571428571,0.3957298422201839
2024-10-12,highway-adidas-shopping,50.031796458381926,4961.9000000000015,48.88571428571428,0.9268774305345663
2024-10-13,highway-adidas-shopping,42.21038750823611,2810.1000000000004,46.44793388429752,0.3557326313542741
2024-10-14,highway-adidas-shopping,43.37925453422895,3274.6400000000012,46.78057142857143,0.8242664029014175
2024-10-15,highway-adidas-shopping,47.80810230851708,5581.1,41.650000000000006,0.48368893427204807
2024-10-16,highway-adidas-shopping,44.53542198325932,4323.1500000000015,45.99095744680851,2.3021865568955744
2024-10-17,highway-adidas-shopping,41.07668676818397,3540.14,45.09732484076433,2.627967264779139
2024-10-18,highway-adidas-shopping,47.80631422502784,4599.300000000002,47.41546391752578,1.0216724996195896
2024-10-19,highway-adidas-shopping,45.88024627879088,3580.500000000001,49.729166666666664,1.1726930057238583
2024-10-20,highway-adidas-shopping,47.559675898322304,3689.7000000000003,49.86081081081081,0.08128539301487522
2024-10-21,highway-adidas-shopping,44.7368328844839,3395.800000000001,48.16737588652482,0.7654262835609983
2024-10-22,highway-adidas-shopping,41.98692180378273,2804.400000000001,47.1327731092437,0.9267840593141795
2024-10-23,highway-adidas-shopping,42.01240238227295,3201.0000000000005,45.40425531914894,1.0306058713304183
2024-10-24,highway-adidas-shopping,44.875929871301615,3582.900000000001,48.417567567567566,1.311420519545746
2024-10-25,highway-adidas-shopping,50.097745465645204,4794.500000000002,49.6839378238342,0.8549681993535603
2024-10-26,highway-adidas-shopping,41.12755819012561,3081.2000000000007,43.39718309859155,0.32444357926156636
2024-10-27,highway-adidas-shopping,52.983534687143234,3974.7000000000003,56.78142857142857,0.07545840983977664
2024-10-28,highway-adidas-shopping,42.785184351425364,2579.4000000000005,49.13142857142857,0.7363199503952874
2024-10-29,highway-adidas-shopping,45.07669823053019,3526.2000000000003,47.65135135135135,0.5386709004309367
2024-10-30,highway-adidas-shopping,42.568727946930196,5802.7,32.691267605633804,0.5858331753881144
2024-10-31,highway-adidas-shopping,43.98276576093841,3633.300000000001,46.28407643312102,1.018077759128305
2024-11-01,highway-adidas-shopping,51.511565501570466,5783.399999999997,47.40491803278688,1.0891362976281036
2024-11-02,highway-adidas-shopping,49.25246120388092,4361.480000000001,50.42173410404624,0.8022959417578989
2024-11-03,highway-adidas-shopping,45.678391166500944,3536.0000000000005,48.772413793103446,0.6785411365564037
2024-11-04,highway-adidas-shopping,44.96336816988508,3228.6200000000003,48.918484848484844,0.5263777162638328
2024-11-05,highway-adidas-shopping,46.72072290941547,3983.400000000001,48.8760736196319,1.0792089147675934
2024-11-06,highway-adidas-shopping,48.41473589466839,4188.9000000000015,50.16646706586826,0.9069428864650705
2024-11-07,highway-adidas-shopping,44.9931340315295,3783.07,47.88696202531646,1.4674675679889642
2024-11-08,highway-adidas-shopping,48.42845658823289,4774.600000000002,47.040394088669956,0.7538319792277407
2024-11-09,highway-adidas-shopping,52.44215936432117,4585.500000000001,54.26627218934911,0.8285184781423742
2024-11-10,highway-adidas-shopping,53.255516002642,4717.100000000001,53.603409090909096,0.10597486276255269
2024-11-11,highway-adidas-shopping,47.604907975134296,3694.0000000000005,50.95172413793104,0.6765899864682002
2024-11-12,highway-adidas-shopping,46.948917496550386,4066.8,49.29454545454546,1.352082206598161
2024-11-13,highway-adidas-shopping,44.00517457596222,3490.9800000000005,46.23814569536424,0.5727409664431067
2024-11-14,highway-adidas-shopping,49.587447702731815,5031.779999999999,49.090536585365854,1.629715584627185
2024-11-15,highway-adidas-shopping,49.19445655944333,4595.6,49.415053763440866,0.9354740460340251
2024-11-16,highway-adidas-shopping,49.34082941506275,3300.310000000001,55.00516666666667,0.3634920683001595
2024-11-17,highway-adidas-shopping,52.08229342735746,3378.9000000000005,58.76347826086957,0.3254534157815319
2024-11-18,highway-adidas-shopping,48.927015797483584,3916.7000000000007,53.653424657534245,1.6846619189830765
2024-11-19,highway-adidas-shopping,52.693082303468564,4283.460000000001,56.361315789473686,0.9569467330772137
2024-11-20,highway-adidas-shopping,49.698949862742914,4230.3,51.58902439024391,0.7090019615720936
2024-11-21,highway-adidas-shopping,49.803729141415054,3402.7000000000003,56.711666666666666,1.2192613920145723
2024-11-22,highway-adidas-shopping,56.184257647752254,5250.500000000002,56.76216216216216,0.8378558507093209
2024-11-23,highway-adidas-shopping,52.68492569223836,4872.510000000001,52.675783783783785,0.5129772997285323
2024-11-24,highway-adidas-shopping,46.51533425185443,3494.8000000000006,49.222535211267605,0.08581726643400651
2024-11-25,highway-adidas-shopping,47.70238727116948,3699.8199999999993,54.40911764705883,2.5815900259942395
2024-11-26,highway-adidas-shopping,48.52057531878815,3880.800000000001,51.744,0.8501210778504815
2024-11-27,highway-adidas-shopping,44.959501896233625,3658.42,50.11534246575343,2.4195091025353745
2024-11-28,highway-adidas-shopping,48.61807210394157,4113.139999999999,54.84186666666667,3.185598934406706
2024-11-29,highway-adidas-shopping,52.78960589458386,7212.919999999996,41.453563218390805,0.5822077317186776
2024-11-30,highway-adidas-shopping,58.990699210400166,10525.9,34.39836601307189,0.4132270658978427
2024-12-01,highway-adidas-shopping,50.435075602718385,3922.2200000000007,53.72904109589041,0.42057289675317716
2024-12-02,highway-adidas-shopping,49.725186596129,4057.4000000000005,53.740397350993376,1.4291346343386555
2024-12-03,highway-adidas-shopping,48.593001642832846,3752.9400000000005,51.76468965517241,0.4395381918730719
2024-12-04,highway-adidas-shopping,50.88659182495785,4380.0,53.41463414634146,1.1298790230540974
2024-12-05,highway-adidas-shopping,48.83657834318046,4289.300000000001,49.87558139534884,0.6526350138684939
2024-12-06,highway-adidas-shopping,56.50196030464102,6329.699999999999,51.252631578947366,0.4422891623359187
2024-12-07,highway-adidas-shopping,58.00204075791514,6822.2,51.68333333333333,0.7547778168601244
2024-12-08,highway-adidas-shopping,53.652624055355794,4980.9000000000015,54.436065573770485,0.9735241574499686
2024-12-09,highway-adidas-shopping,55.52342318703889,5947.54,53.34116591928251,1.4205166309716335
